"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","Operational"
"59","136.95622757212473","138.22621299215243","0.039794921875","0.0576171875","0.02197265625","1560","0.0003385978859963396","32","0.0003385978859963396","0","0.0003385978859963396","0.0003385978859963396","72:0.005049110810859875;58:0.005956494552360414;60:0.003734659801454654","72:68;58:68;60:68","72:0.004325093934298946;58:0.004156296057976183;60:0.003607348043668468","0.039794921875","Yes"
"60","213.23501432297118","226.98147265775165","0.009521484375","0.009521484375","0.009521484375","1560","0.00015834977439418193","32","0.00015834977439418193","0","0.00015834977439418193","0.00015834977439418193","61:0.0014385587521660304;59:0.003734659801454654","61:68;59:68","61:0.001611360633480191;59:0.003607348043668468","0.009521484375","Yes"
"61","161.9498965647043","167.5303513133447","0.0150146484375","0.015625","0.014404296875","1560","0.00025548112988784354","32","0.00025548112988784354","0","0.00025548112988784354","0.00025548112988784354","60:0.0014385587521660304;62:0.0023580166285824544;54:0.005875858091632102","60:68;62:68;54:152","60:0.001611360633480191;62:0.002099070654617452;54:0.0038339844363938502","0.0150146484375","Yes"
"62","100.48307885257275","97.9029552098975","0.012939453125","0.015869140625","0.010009765625","1560","0.00043342379835831826","32","0.00043342379835831826","0","0.00043342379835831826","0.00043342379835831826","61:0.0023580166285824544;63:0.0034457174461944573","61:68;63:164","61:0.002099070654617452;63:0.003261404973688098","0.012939453125","Yes"
"63","218.43510649697544","118.65411572653129","0.0474853515625","0.055419921875","0.03955078125","1560","0.0005361362824995216","32","0.0005361362824995216","0","0.0005361362824995216","0.0005361362824995216","62:0.0034457174461944573;64:0.001853716378793585;73:0.002279605950894187","62:164;64:68;73:88","62:0.003261404973688098;64:0.001805054690912633;73:0.0023848533900681923","0.0474853515625","Yes"
"64","228.23888252829033","158.3776987953895","0.068603515625","0.06103515625","0.076171875","1560","0.0003394107703152682","32","0.0003394107703152682","0","0.0003394107703152682","0.0003394107703152682","65:0.0016878424618861632;63:0.001853716378793585","65:68;63:68","65:0.0016695943984518513;63:0.001805054690912633","0.068603515625","Yes"
"65","225.01286367528223","252.60493792089224","0.0198974609375","0.02392578125","0.015869140625","1560","0.0002060417100414101","32","0.0002060417100414101","0","0.0002060417100414101","0.0002060417100414101","55:0.0016300183495074339;64:0.0016878424618861632;66:0.0017669721944922057","55:120;64:68;66:68","55:0.0016656960585920144;64:0.0016695943984518513;66:0.001542149172192142","0.0198974609375","Yes"
"66","250.84926184859617","230.94369733207947","0.0069580078125","0.007080078125","0.0068359375","1560","0.00028480058112824485","32","0.00028480058112824485","0","0.00028480058112824485","0.00028480058112824485","65:0.0017669721944922057;67:0.0017118080065527674","65:68;67:68","65:0.001542149172192142;67:0.0013529771287278947","0.0069580078125","Yes"
"67","203.3297447667065","151.10429512940988","0.047607421875","0.05517578125","0.0400390625","1560","0.00028287463787389885","32","0.00028287463787389885","0","0.00028287463787389885","0.00028287463787389885","68:0.002182231560931336;74:0.002955071386664204;66:0.0017118080065527674","68:88;74:72;66:68","68:0.0023061963975112565;74:0.002366033153997943;66:0.0013529771287278947","0.047607421875","Yes"
"68","167.6061568426087","80.7625991057911","0.0103759765625","0.0048828125","0.015869140625","1560","0.0003398862416222014","32","0.0003398862416222014","0","0.0003398862416222014","0.0003398862416222014","67:0.002182231560931336;69:0.0034200171843232208","67:88;69:68","67:0.0023061963975112565;69:0.0022251866431503564","0.0103759765625","Yes"
